1   428.263    490.609
2   427.231    469.855
3   424.124    460.243
4   402.154    439.785
5   396.89    431.42
6   385.86    419.157
7   385.433    408.92
8   376.153    399.497
9   369.097    391.004
10   367.47    384.124
11   365.761    379.156
12   350.932    374.595
13   345.181    368.019
14   340.032    362.039
15   334.155    354.642
16   322.88    348.502
17   319.515    340.108
18   317.523    334.734
19   316.036    327.102
20   306.451    324.448
21   300.896    320.832
22   300.197    315.519
23   293.817    311.934
24   293.146    307.556
25   293.146    302.777
26   291.115    299.636
27   287.131    297.659
28   287.131    296.397
29   285.6    294.242
30   280.1    292.988
31   277.822    289.764
32   271.634    288.317
33   266.368    283.561
34   266.368    280.746
35   264.76    279.061
36   263.923    275.366
37   262.532    272.74
38   260.057    270.545
39   251.58    267.847
40   250.746    264.365
41   250.746    262.701
42   244.468    260.584
43   244.468    258.226
44   244.458    254.241
45   240.611    253.257
46   240.601    250.708
47   238.44    249.868
48   238.44    247.576
49   235.567    245.117
50   235.262    242.004
51   233.818    240.591
52   232.154    239.043
53   230.893    237.698
54   229.331    237.502
55   228.265    237.305
56   227.266    235.973
57   227.266    234.393
58   222.019    234.502
59   222.019    231.006
60   220.851    229.914
61   220.851    228.563
62   212.479    227.157
63   212.479    224.616
64   210.744    220.963
65   210.744    219.245
66   209.827    217.392
67   209.699    215.77
68   209.699    216.243
69   208.848    215.765
70   208.848    215.408
71   207.616    212.656
72   202.052    212.212
73   201.072    210.821
74   201.072    210.863
75   199.719    207.288
76   199.719    206.493
77   198.833    205.367
78   198.68    204.274
79   197.063    202.387
80   197.035    203.445
81   196.767    202.199
82   194.733    201.75
83   194.733    203.343
84   193.034    202.927
85   191.355    203.583
86   189.716    203.493
87   188.722    203.248
88   187.773    203.162
89   187.773    203.193
90   184.387    202.682
91   184.387    199.436
92   183.121    196.411
93   183.121    191.665
94   181.848    190.54
95   180.582    190.21
96   179.496    186.858
97   178.038    185.726
98   178.038    184.438
99   178.038    183.859
100   176.734    184.717
101   176.734    180.525
102   176.734    180.938
103   176.734    179.424
104   175.194    178.545
105   175.029    178.942
106   175.029    178.146
107   175.029    178.248
108   174.502    179.642
109   173.425    178.029
110   173.425    178.152
111   171.01    178.262
112   170.369    177.058
113   170.345    175.506
114   169.115    176.317
115   167.204    177.355
116   165.629    174.743
117   165.078    173.298
118   163.824    172.402
119   163.824    171.104
120   163.824    170.532
